RmsStationId,NodeId,TenantId,TagId,LogType,LogSubType,MobileNumber,LogIntValue,LogFloatValue,ServerTime,LogTime
7356,35,0,0,5,1,0,0,49.23300171,1/1/2026 0:00,1/1/2026 0:00
206,39,0,0,6,1,0,0,54.36579132,1/1/2026 0:00,1/1/2026 0:03
297,39,0,0,6,1,0,0,54.04832458,1/1/2026 0:00,1/1/2026 0:00
6619,39,0,0,6,1,0,0,49.25461197,1/1/2026 0:00,1/1/2026 0:00
2883,46,8,0,1,2,1767204019,3,0,1/1/2026 0:00,1/1/2026 0:00
4347,45,0,0,1,2,1767204019,3,0,1/1/2026 0:00,1/1/2026 0:00
5877,40,0,0,1,2,1767204019,3,0,1/1/2026 0:00,1/1/2026 0:00
23,27,7,0,2,1,1767153590,0,1.052464008,1/1/2026 0:00,1/1/2026 0:03
117,27,7,0,2,1,1767158993,0,1.95587337,1/1/2026 0:00,1/1/2026 0:00
1236,27,7,0,2,1,1767068944,0,1.041598082,1/1/2026 0:00,1/1/2026 0:00
2167,27,8,0,2,1,1767094163,0,0.509213984,1/1/2026 0:00,1/1/2026 0:00
6670,27,7,0,2,1,1767088759,0,1.186218858,1/1/2026 0:00,1/1/2027 0:00
285,27,7,0,2,2,1767180364,0,3998.591064,1/1/2026 0:00,1/1/2026 0:00
825,27,7,0,2,2,1767190240,0,2452.891357,1/1/2026 0:00,1/1/2027 0:00
2555,27,8,0,2,2,1767145843,0,1399.543701,1/1/2026 0:00,1/1/2026 0:00
2800,89,25,0,2,2,1767005164,0,1303.037231,1/1/2026 0:00,1/1/2026 0:00
3679,89,25,0,2,2,1767185239,0,2703.798096,1/1/2026 0:00,1/1/2026 0:00
4581,27,7,0,2,2,1767155901,0,1575.765381,1/1/2026 0:00,1/1/2026 0:03
6700,27,8,0,2,2,1767184609,0,74595.93506,1/1/2026 0:00,1/1/2026 0:00
285,27,7,0,2,3,1767180364,0,3705.618668,1/1/2026 0:00,1/1/2026 0:00
825,27,7,0,2,3,1767190240,0,46.22498703,1/1/2026 0:00,1/1/2026 0:00
2555,27,8,0,2,3,1767145843,0,26.5412693,1/1/2026 0:00,1/1/2026 0:00
2800,89,25,0,2,3,1767005164,0,24.05223274,1/1/2026 0:00,1/1/2026 0:00
3679,89,25,0,2,3,1767185239,0,49.80615234,1/1/2026 0:00,1/1/2026 0:00
4581,27,7,0,2,3,1767155901,0,29.30969048,1/1/2026 0:00,1/1/2026 0:03
6700,27,8,0,2,3,1767184609,0,28.36995125,1/1/2026 0:00,1/1/2026 0:00
512,27,8,0,2,4,1767204019,3,2179,1/1/2026 0:00,1/1/2026 0:00
2413,27,7,0,2,4,1767203967,2,2914,1/1/2026 0:00,1/1/2026 0:00
2745,27,7,0,2,4,1767204019,3,3026,1/1/2026 10:00,1/1/2026 0:00
3056,27,9,0,2,4,1767204019,3,2692,1/1/2026 0:00,1/1/2026 0:00
3098,27,9,0,2,4,1767203997,2,1698,1/1/2026 0:00,1/1/2026 0:00
5376,27,7,0,2,4,1767203996,2,0,1/1/2026 0:00,1/1/2026 0:03
5454,27,9,0,2,4,1767204019,3,0,1/1/2026 0:00,1/1/2026 0:00
5789,27,9,0,2,4,1767203998,2,0,1/1/2026 0:00,1/1/2026 0:00
7274,27,7,0,2,4,1767204019,3,0,1/1/2026 0:00,1/1/2026 0:00
2413,27,7,0,2,6,1767203967,0,0.047325004,1/1/2026 0:00,1/1/2026 0:00
3098,27,9,0,2,6,1767203997,0,0.548715657,1/1/2026 0:00,1/1/2026 0:00
4449,27,7,0,2,6,1767146391,0,1.748010039,1/1/2026 0:00,1/1/2026 0:03
5376,27,7,0,2,6,1767203996,0,0.018989999,1/1/2026 0:00,1/1/2026 0:03
5789,27,9,0,2,6,1767203998,0,0.011633759,1/1/2026 0:00,1/1/2026 0:00
2413,27,7,0,2,7,1767203967,0,0.005004452,1/1/2026 0:00,1/1/2026 0:00
3098,27,9,0,2,7,1767203997,0,0.000146079,1/1/2026 0:00,1/1/2026 0:00
4449,27,7,0,2,7,1767146391,0,0.247198254,1/1/2026 0:00,1/1/2026 0:03
5376,27,7,0,2,7,1767203996,0,0.000376942,1/1/2026 0:00,1/1/2026 0:03
5789,27,9,0,2,7,1767203998,0,0.01128215,1/1/2026 0:00,1/1/2026 0:00
309,42,0,0,4,1,0,0,28.52598572,1/1/2026 0:00,1/1/2026 0:00
637,42,0,0,4,1,0,0,32.38702011,1/1/2026 0:00,1/1/2026 0:00
3330,42,0,0,4,1,0,0,25.74818611,1/1/2026 0:00,1/1/2026 0:00
4334,42,0,0,4,1,0,0,26.79924583,1/1/2026 0:00,1/1/2026 0:00
6947,42,0,0,4,1,0,0,28.13988304,1/1/2026 0:00,1/1/2026 0:03
309,35,0,0,5,1,0,0,43.84664917,1/1/2026 0:00,1/1/2026 0:00
637,35,0,0,5,1,0,0,31.91427612,1/1/2026 0:00,1/1/2026 0:00
3330,35,0,0,5,1,0,0,44.3578186,1/1/2026 10:00,1/1/2026 0:00
4334,35,0,0,5,1,0,0,53.71908569,1/1/2026 0:00,1/1/2026 0:00
6947,35,0,0,5,1,0,0,43.68643188,1/1/2026 0:00,1/1/2026 0:03
4712,39,0,0,6,1,0,0,53.66736984,1/1/2026 0:00,1/1/2026 0:03
15,46,7,0,1,2,1767204020,3,0,1/1/2026 10:00,1/1/2026 0:00
721,45,7,0,1,2,1767204020,3,0,1/1/2026 0:00,1/1/2026 0:00
2907,36,0,0,1,2,1767197357,2,0,1/1/2026 0:00,1/1/2027 0:00
834,27,7,0,2,1,1767137381,0,1.052486658,1/1/2026 0:00,1/1/2026 0:00
1351,27,9,0,2,1,1767137382,0,0.502935469,1/1/2026 0:00,1/1/2026 0:00
2148,27,8,0,2,1,1767157195,0,0.686687291,1/1/2026 0:00,1/1/2026 0:00
2250,27,8,0,2,1,1767164401,0,0.82895267,1/1/2026 0:00,1/1/2026 0:00
4301,27,7,0,2,1,1766896061,0,1.054093242,1/1/2026 0:00,1/1/2026 0:00
6125,27,8,0,2,1,1767067146,0,0.73281008,1/1/2026 0:00,1/1/2026 0:00
5425,27,7,0,2,2,1767068186,0,3339.206787,1/1/2026 0:00,1/1/2026 0:00
6333,27,8,0,2,2,1767194664,0,1005.034912,1/1/2026 0:00,1/1/2026 0:00
5425,27,7,0,2,3,1767068186,0,62.07355499,1/1/2026 0:00,1/1/2026 0:00
6333,27,8,0,2,3,1767194664,0,930.8493614,1/1/2026 0:00,1/1/2026 0:00
160,27,7,0,2,4,1767204020,3,3310,1/1/2026 0:00,1/1/2026 0:04
185,27,7,0,2,4,1767203968,2,3210,1/1/2026 0:00,1/1/2026 0:03
285,27,7,0,2,4,1767203977,2,3476,1/1/2026 0:00,1/1/2026 0:00
3015,89,25,0,2,4,1767204020,3,2013,1/1/2026 0:00,1/1/2027 0:00
3888,89,25,0,2,4,1767204020,3,2144,1/1/2026 0:00,1/1/2026 0:00
4057,27,9,0,2,4,1767204020,3,0,1/1/2026 0:00,1/1/2026 0:00
4156,27,9,0,2,4,1767203991,2,0,1/1/2026 0:00,1/1/2026 0:00
4345,27,7,0,2,4,1767204011,2,0,1/1/2026 0:00,1/1/2026 0:00
5845,27,9,0,2,4,1767203650,2,0,1/1/2026 0:00,1/1/2026 0:03
6374,27,7,0,2,4,1767204020,3,0,1/1/2026 0:00,1/1/2027 0:00
6704,27,8,0,2,4,1767204011,2,0,1/1/2026 0:00,1/1/2026 0:00
6767,27,9,0,2,4,1767204005,2,0,1/1/2026 0:00,1/1/2026 0:00
185,27,7,0,2,6,1767203968,0,0.051409177,1/1/2026 0:00,1/1/2026 0:03
285,27,7,0,2,6,1767203977,0,0.047822889,1/1/2026 0:00,1/1/2026 0:00
4156,27,9,0,2,6,1767203991,0,0.015980287,1/1/2026 0:00,1/1/2027 0:00
4345,27,7,0,2,6,1767204011,0,0.006859552,1/1/2026 0:00,1/1/2026 0:00
5845,27,9,0,2,6,1767203650,0,0.218656436,1/1/2026 0:00,1/1/2027 0:03
6704,27,8,0,2,6,1767204011,0,0.007473917,1/1/2026 0:00,1/1/2026 0:00
6767,27,9,0,2,6,1767204005,0,0.008496001,1/1/2026 0:00,1/1/2026 0:00
185,27,7,0,2,7,1767203968,0,0.001976467,1/1/2026 0:00,1/1/2026 0:03
285,27,7,0,2,7,1767203977,0,0.001621699,1/1/2026 0:00,1/1/2026 0:00
4156,27,9,0,2,7,1767203991,0,0.000162883,1/1/2026 0:00,1/1/2026 0:00
4345,27,7,0,2,7,1767204011,0,0.000161246,1/1/2026 0:00,1/1/2026 0:00
5845,27,9,0,2,7,1767203650,0,0.014951543,1/1/2026 0:00,1/1/2026 0:03
6704,27,8,0,2,7,1767204011,0,0.00016252,1/1/2026 0:00,1/1/2026 0:00
6767,27,9,0,2,7,1767204005,0,0.019711592,1/1/2026 0:00,1/1/2026 0:00
